imdbID,Title,Awards,Awards_won,Awards_Nominated,Oscar_Won,Prime_Won,Golden_Globe_Won,BAFTA_Won,Prime_Nominated,Oscar_Nominated,Golden_Globe_Nominated,BAFTA_Nominated
tt2093350,Agora é Tarde,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2094209,Adults Only,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2104412,Hitman 101,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt2106460,The First on the List,4 wins & 4 nominations.,4,4,0,0,0,0,0,0,0,0
tt2107893,All Over the Place,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2109059,Vietnam in HD,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2111452,The Gate,1 win.,1,0,0,0,0,0,0,0,0,0
tt2111684,Achat Efes Efes,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2116841,Allie Haze: True Sex,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2118720,Segunda mano,2 wins & 27 nominations.,2,27,0,0,0,0,0,0,0,0
tt2124003,Born on the 25th of January,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2134254,Add a Friend,3 wins & 1 nomination.,3,1,0,0,0,0,0,0,0,0
tt2136972,Happily Never After,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2158609,Life is a Beach,1 win.,1,0,0,0,0,0,0,0,0,0
tt2158640,30 for 30 Shorts,Won 1 Primetime Emmy. Another 4 nominations.,1,4,0,1,0,0,0,0,0,0
tt2164114,The Arrival,1 win.,1,0,0,0,0,0,0,0,0,0
tt2164274,A Moody Christmas,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt2166160,(fdp),1 win.,1,0,0,0,0,0,0,0,0,0
tt2167895,Southwest,13 wins & 7 nominations.,13,7,0,0,0,0,0,0,0,0
tt2170687,4 O'Clock Club,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt2187850,Pablo Escobar: El Patrón del Mal,3 wins.,3,0,0,0,0,0,0,0,0,0
tt2191148,Blue,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt2193209,The 2011 US Open Tennis Championships,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2197536,The X Factor Philippines,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2197566,Epilogue,13 wins & 5 nominations.,13,5,0,0,0,0,0,0,0,0
tt2197797,666 Park Avenue,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2243407,Medo de Sangue,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2258787,Alifim,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2261391,Chicago Fire,4 wins & 16 nominations.,4,16,0,0,0,0,0,0,0,0
tt2262521,A Thousand Days' Promise,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2265154,A Walk in the Park,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2266639,1600 Penn,1 win.,1,0,0,0,0,0,0,0,0,0
tt2287993,Rocky Mountain Express,1 win.,1,0,0,0,0,0,0,0,0,0
tt2339875,Accel World,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2342389,This Ain't Jaws XXX,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2354136,Katie,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2359171,Marcelo Yuka no Caminho das Setas (Marcelo Yuka: Follow the Signs),2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2362760,A Gentleman's Dignity,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt2363255,Laptop,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2377190,31 Questions,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2384532,Invitation,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2386170,Eating Alabama,6 nominations.,0,6,0,0,0,0,0,0,0,0
tt2396758,A Football Life,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2401233,A Poem Is...,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2403933,Race to the Top Commencement Challenge Special,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2404029,A Mother's Son,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2465378,Australia's Lost Gold: The Legend of Lasseter,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2494018,The Con Job,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2498938,Absolute Mehrheit - Meinung muss sich wieder lohnen,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2519480,Benji,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2523506,Wild Things with Dominic Monaghan,Nominated for 1 Primetime Emmy. Another 3 nominations.,0,4,0,0,0,0,1,0,0,0
tt2529232,EDSA XXX: Nothing Ever Changes in the Ever-Changing Republic of Ek-Ek-Ek,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2542372,No Place Like Home,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2624860,The Kennedy Center Honors,Won 2 Primetime Emmys. Another 2 nominations.,2,2,0,2,0,0,0,0,0,0
tt2635406,Abigail,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2642860,Agony,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2690730,Allenby St.,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2825222,6 passi nel giallo,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3017196,Lisa Ann Fantasy Girl,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3020768,Against Our Will Campaign,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3306650,7.30,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3777050,The Artist,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3785046,Apocalypse,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt3788106,Ransom,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt4210334,Ako ang simula,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt4287584,A Beautiful Affair,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt0062622,2001: A Space Odyssey,Won 1 Oscar. Another 13 wins & 7 nominations.,14,7,1,0,0,0,0,0,0,0
tt0062622,2001: A Space Odyssey,Won 1 Oscar. Another 13 wins & 7 nominations.,14,7,1,0,0,0,0,0,0,0
tt0070992,Happy Days,Won 3 Golden Globes. Another 13 wins & 19 nominations.,16,19,0,0,3,0,0,0,0,0
tt0076759,Star Wars: Episode IV - A New Hope,Won 6 Oscars. Another 48 wins & 28 nominations.,54,28,6,0,0,0,0,0,0,0
tt0077687,The Hobbit,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt0092272,Youngblood,1 win.,1,0,0,0,0,0,0,0,0,0
tt0092272,Youngblood,1 win.,1,0,0,0,0,0,0,0,0,0
tt0092455,Star Trek: The Next Generation,Won 18 Primetime Emmys. Another 16 wins & 60 nominations.,34,60,0,18,0,0,0,0,0,0
tt0119528,Liar Liar,Nominated for 1 Golden Globe. Another 4 wins & 5 nominations.,4,6,0,0,0,0,0,0,1,0
tt0359950,The Secret Life of Walter Mitty,5 wins & 16 nominations.,5,16,0,0,0,0,0,0,0,0
tt0362671,Gameboy,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt0364900,The Wayne Brady Show,6 wins & 5 nominations.,6,5,0,0,0,0,0,0,0,0
tt0403935,Action Jackson,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt0405469,The Wild,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt0407362,Battlestar Galactica,Won 3 Primetime Emmys. Another 34 wins & 89 nominations.,37,89,0,3,0,0,0,0,0,0
tt0418279,Transformers,Nominated for 3 Oscars. Another 19 wins & 40 nominations.,19,43,0,0,0,0,0,3,0,0
tt0429493,The A-Team,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt0469021,Alan Partridge,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt0481499,The Croods,Nominated for 1 Oscar. Another 5 wins & 41 nominations.,5,42,0,0,0,0,0,1,0,0
tt0765446,Escape from Planet Earth,1 win.,1,0,0,0,0,0,0,0,0,0
tt0770828,Man of Steel,7 wins & 42 nominations.,7,42,0,0,0,0,0,0,0,0
tt0787474,The Boxtrolls,Nominated for 1 Oscar. Another 8 wins & 58 nominations.,8,59,0,0,0,0,0,1,0,0
tt0816692,Interstellar,Won 1 Oscar. Another 39 wins & 134 nominations.,40,134,1,0,0,0,0,0,0,0
tt0816711,World War Z,3 wins & 23 nominations.,3,23,0,0,0,0,0,0,0,0
tt0829150,Dracula Untold,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt0831387,Godzilla,5 wins & 28 nominations.,5,28,0,0,0,0,0,0,0,0
tt0848228,The Avengers,Nominated for 1 Oscar. Another 34 wins & 75 nominations.,34,76,0,0,0,0,0,1,0,0
tt0848537,Epic,2 wins & 21 nominations.,2,21,0,0,0,0,0,0,0,0
tt0864835,Mr. Peabody & Sherman,2 wins & 16 nominations.,2,16,0,0,0,0,0,0,0,0
tt0903657,Love & Mercy,Nominated for 2 Golden Globes. Another 20 wins & 52 nominations.,20,54,0,0,0,0,0,0,2,0
tt0918561,Rule Number One,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt1015471,The Sisterhood of Night,2 wins & 4 nominations.,2,4,0,0,0,0,0,0,0,0
tt1141702,I Believe in Unicorns,2 wins & 7 nominations.,2,7,0,0,0,0,0,0,0,0
tt1142985,Perfection,1 win.,1,0,0,0,0,0,0,0,0,0
tt1205537,Jack Ryan: Shadow Recruit,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1210819,The Lone Ranger,Nominated for 2 Oscars. Another 4 wins & 17 nominations.,4,19,0,0,0,0,0,2,0,0
tt1229340,Anchorman 2: The Legend Continues,1 win & 23 nominations.,1,23,0,0,0,0,0,0,0,0
tt1234721,RoboCop,4 wins & 1 nomination.,4,1,0,0,0,0,0,0,0,0
tt1291150,Teenage Mutant Ninja Turtles,1 win & 10 nominations.,1,10,0,0,0,0,0,0,0,0
tt1300854,Iron Man 3,Nominated for 1 Oscar. Another 17 wins & 53 nominations.,17,54,0,0,0,0,0,1,0,0
tt1343092,The Great Gatsby,Won 2 Oscars. Another 44 wins & 74 nominations.,46,74,2,0,0,0,0,0,0,0
tt1355630,If I Stay,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt1408101,Star Trek Into Darkness,Nominated for 1 Oscar. Another 6 wins & 46 nominations.,6,47,0,0,0,0,0,1,0,0
tt1428538,Hansel & Gretel: Witch Hunters,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt1430132,The Wolverine,2 wins & 11 nominations.,2,11,0,0,0,0,0,0,0,0
tt1453405,Monsters University,Nominated for 1 BAFTA Film Award. Another 9 wins & 54 nominations.,9,55,0,0,0,0,0,0,0,1
tt1454468,Gravity,Won 7 Oscars. Another 215 wins & 169 nominations.,222,169,7,0,0,0,0,0,0,0
tt1462411,Big Sur,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1490017,The Lego Movie,Nominated for 1 Oscar. Another 70 wins & 59 nominations.,70,60,0,0,0,0,0,1,0,0
tt1528100,Exodus: Gods and Kings,4 nominations.,0,4,0,0,0,0,0,0,0,0
tt1571249,The Skeleton Twins,4 wins & 10 nominations.,4,10,0,0,0,0,0,0,0,0
tt1587310,Maleficent,Nominated for 1 Oscar. Another 9 wins & 40 nominations.,9,41,0,0,0,0,0,1,0,0
tt1588173,Warm Bodies,1 win & 9 nominations.,1,9,0,0,0,0,0,0,0,0
tt1597725,Monument to Michael Jackson,3 wins & 2 nominations.,3,2,0,0,0,0,0,0,0,0
tt1598754,24: Live Another Day,Nominated for 3 Primetime Emmys. Another 14 nominations.,0,17,0,0,0,0,3,0,0,0
tt1606378,A Good Day to Die Hard,3 wins & 7 nominations.,3,7,0,0,0,0,0,0,0,0
tt1621039,Free Birds,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1623205,Oz the Great and Powerful,5 wins & 31 nominations.,5,31,0,0,0,0,0,0,0,0
tt1631867,Edge of Tomorrow,11 wins & 34 nominations.,11,34,0,0,0,0,0,0,0,0
tt1645131,Romeo & Juliet,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt1646971,How to Train Your Dragon 2,Nominated for 1 Oscar. Another 13 wins & 59 nominations.,13,60,0,0,0,0,0,1,0,0
tt1650554,Kick-Ass 2,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt1656195,A Miracle in Spanish Harlem,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1663662,Pacific Rim,Nominated for 1 BAFTA Film Award. Another 5 wins & 42 nominations.,5,43,0,0,0,0,0,0,0,1
tt1670345,Now You See Me,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt1690953,Despicable Me 2,Nominated for 2 Oscars. Another 12 wins & 63 nominations.,12,65,0,0,0,0,0,2,0,0
tt1691307,Mario Lopez: Saved by the Baby,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1691917,Planes,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt1696183,All Fall Down,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1698641,Alexander and the Terrible; Horrible; No Good; Very Bad Day,1 win & 7 nominations.,1,7,0,0,0,0,0,0,0,0
tt1709694,Meth Head,14 wins.,14,0,0,0,0,0,0,0,0,0
tt1715336,Anna,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt1729615,Sugar,2 wins.,2,0,0,0,0,0,0,0,0,0
tt1731141,Ender's Game,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt1748016,Brother's Keeper,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt1753353,1864,8 nominations.,0,8,0,0,0,0,0,0,0,0
tt1762399,Walking with Dinosaurs 3D,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1790864,The Maze Runner,4 wins & 10 nominations.,4,10,0,0,0,0,0,0,0,0
tt1796652,Tokyo Family,2 wins & 16 nominations.,2,16,0,0,0,0,0,0,0,0
tt1815862,After Earth,3 wins & 7 nominations.,3,7,0,0,0,0,0,0,0,0
tt1821658,The Nut Job,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt1826590,About Last Night,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1828124,A Spell to Ward Off the Darkness,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt1830713,Big Ass Spider!,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt1837494,The War Around Us,1 win.,1,0,0,0,0,0,0,0,0,0
tt1838603,Last Love,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1843866,Captain America: The Winter Soldier,Nominated for 1 Oscar. Another 5 wins & 49 nominations.,5,50,0,0,0,0,0,1,0,0
tt1847746,The German Doctor,18 wins & 22 nominations.,18,22,0,0,0,0,0,0,0,0
tt1856010,House of Cards,Won 2 Golden Globes. Another 25 wins & 162 nominations.,27,162,0,0,2,0,0,0,0,0
tt1860353,Turbo,1 win & 11 nominations.,1,11,0,0,0,0,0,0,0,0
tt1865505,Song of the Sea,Nominated for 1 Oscar. Another 11 wins & 21 nominations.,11,22,0,0,0,0,0,1,0,0
tt1872181,The Amazing Spider-Man 2,3 wins & 29 nominations.,3,29,0,0,0,0,0,0,0,0
tt1877832,X-Men: Days of Future Past,Nominated for 1 Oscar. Another 15 wins & 42 nominations.,15,43,0,0,0,0,0,1,0,0
tt1905003,These Are the Rules,9 wins & 4 nominations.,9,4,0,0,0,0,0,0,0,0
tt1905041,Fast & Furious 6,8 wins & 21 nominations.,8,21,0,0,0,0,0,0,0,0
tt1911644,The Call,1 win & 10 nominations.,1,10,0,0,0,0,0,0,0,0
tt1911658,Penguins of Madagascar,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt1915626,Worlds Apart,1 win.,1,0,0,0,0,0,0,0,0,0
tt1921149,Trash,Nominated for 1 BAFTA Film Award. Another 2 wins & 4 nominations.,2,5,0,0,0,0,0,0,0,1
tt1924435,Let's Be Cops,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt1931435,The Big Wedding,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1939659,Carrie,5 wins & 7 nominations.,5,7,0,0,0,0,0,0,0,0
tt1946381,Red Sky,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt1951261,The Hangover Part III,2 wins & 6 nominations.,2,6,0,0,0,0,0,0,0,0
tt1951264,The Hunger Games: Catching Fire,Nominated for 1 Golden Globe. Another 21 wins & 59 nominations.,21,60,0,0,0,0,0,0,1,0
tt1951265,The Hunger Games: Mockingjay - Part 1,Nominated for 1 Golden Globe. Another 16 wins & 26 nominations.,16,27,0,0,0,0,0,0,1,0
tt1956620,Sex Tape,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt1957886,Delivery: The Beast Within,1 win.,1,0,0,0,0,0,0,0,0,0
tt1964773,Hide Your Smiling Faces,8 wins & 6 nominations.,8,6,0,0,0,0,0,0,0,0
tt1965118,Strike One,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt1972571,A Most Wanted Man,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt1974384,The Cooler Bandits,1 win.,1,0,0,0,0,0,0,0,0,0
tt1981115,Thor: The Dark World,2 wins & 18 nominations.,2,18,0,0,0,0,0,0,0,0
tt1985966,Cloudy with a Chance of Meatballs 2,16 nominations.,0,16,0,0,0,0,0,0,0,0
tt2002718,Machete Kills,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2004420,Neighbors,6 wins & 11 nominations.,6,11,0,0,0,0,0,0,0,0
tt2006753,Heavenly Sword,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2015381,Guardians of the Galaxy,Nominated for 2 Oscars. Another 48 wins & 92 nominations.,48,94,0,0,0,0,0,2,0,0
tt2016242,Mirage,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2017038,All Is Lost,Nominated for 1 Oscar. Another 3 wins & 45 nominations.,3,46,0,0,0,0,0,1,0,0
tt2017109,Banshee,Won 1 Primetime Emmy. Another 1 win & 5 nominations.,2,5,0,1,0,0,0,0,0,0
tt2017486,Closer to the Moon,9 wins & 3 nominations.,9,3,0,0,0,0,0,0,0,0
tt2024469,Non-Stop,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2024544,12 Years a Slave,Won 3 Oscars. Another 234 wins & 312 nominations.,237,312,3,0,0,0,0,0,0,0
tt2076875,On the Line,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2078576,Cracked,7 nominations.,0,7,0,0,0,0,0,0,0,0
tt2081274,Armed Response,1 win.,1,0,0,0,0,0,0,0,0,0
tt2084093,Ashley,3 wins.,3,0,0,0,0,0,0,0,0,0
tt2095649,Grace of Monaco,Nominated for 2 Primetime Emmys. Another 1 win & 2 nominations.,1,4,0,0,0,0,2,0,0,0
tt2096672,Dumb and Dumber To,1 win & 6 nominations.,1,6,0,0,0,0,0,0,0,0
tt2098781,Pieces of Talent,4 wins.,4,0,0,0,0,0,0,0,0,0
tt2103188,Grand Theft Auto V,10 wins & 23 nominations.,10,23,0,0,0,0,0,0,0,0
tt2106529,Lust for Love,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2112923,Celebrity Name Game,1 win.,1,0,0,0,0,0,0,0,0,0
tt2120144,Steve Chong Finds Out That Suicide Is a Bad Idea,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2136138,Sofia the First,Nominated for 2 Primetime Emmys. Another 4 wins & 15 nominations.,4,17,0,0,0,0,2,0,0,0
tt2140039,Josh,1 win & 2 nominations.,1,2,0,0,0,0,0,0,0,0
tt2140373,Saving Mr. Banks,Nominated for 1 Oscar. Another 12 wins & 71 nominations.,12,72,0,0,0,0,0,1,0,0
tt2155405,Welcome Home,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2163315,Dancing on the Edge,Won 1 Golden Globe. Another 4 wins & 16 nominations.,5,16,0,0,1,0,0,0,0,0
tt2166834,Batman: The Dark Knight Returns; Part 2,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2167266,Tracks,2 wins & 18 nominations.,2,18,0,0,0,0,0,0,0,0
tt2169322,Finding Mr. Right,9 wins & 13 nominations.,9,13,0,0,0,0,0,0,0,0
tt2170228,Valentino,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2172985,The Art of the Steal,5 nominations.,0,5,0,0,0,0,0,0,0,0
tt2180411,Into the Woods,Nominated for 3 Oscars. Another 11 wins & 69 nominations.,11,72,0,0,0,0,0,3,0,0
tt2181889,Death Do Us Part,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2188671,Bates Motel,Nominated for 3 Primetime Emmys. Another 2 wins & 48 nominations.,2,51,0,0,0,0,3,0,0,0
tt2190838,Stage Fright,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2191082,A Promise,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2191400,Sex; Drugs & Taxation,4 wins & 12 nominations.,4,12,0,0,0,0,0,0,0,0
tt2193265,Welcome to the Jungle,1 win.,1,0,0,0,0,0,0,0,0,0
tt2194499,About Time,3 wins & 9 nominations.,3,9,0,0,0,0,0,0,0,0
tt2194988,The Disciple,2 wins & 3 nominations.,2,3,0,0,0,0,0,0,0,0
tt2199543,Futuro Beach,8 wins & 11 nominations.,8,11,0,0,0,0,0,0,0,0
tt2201251,The Hot Flashes,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2203939,The Other Woman,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt2209764,Transcendence,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt2224645,Amber,1 win.,1,0,0,0,0,0,0,0,0,0
tt2229499,Don Jon,1 win & 28 nominations.,1,28,0,0,0,0,0,0,0,0
tt2233170,Sand Castles,13 wins & 11 nominations.,13,11,0,0,0,0,0,0,0,0
tt2234261,The Love Punch,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2237342,Bob Servant Independent,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2243537,A Haunted House,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2244901,I Give It a Year,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2245084,Big Hero 6,Won 1 Oscar. Another 13 wins & 53 nominations.,14,53,1,0,0,0,0,0,0,0
tt2245119,Scars,1 win.,1,0,0,0,0,0,0,0,0,0
tt2249278,The Film Critic,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2249364,Broadchurch,19 wins & 21 nominations.,19,21,0,0,0,0,0,0,0,0
tt2252668,The Best Friend,1 win.,1,0,0,0,0,0,0,0,0,0
tt2258904,A Place to Call Home,1 win & 8 nominations.,1,8,0,0,0,0,0,0,0,0
tt2260850,Four Moons,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt2261325,Bigshot,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2262227,The Book of Life,Nominated for 1 Golden Globe. Another 3 wins & 27 nominations.,3,28,0,0,0,0,0,0,1,0
tt2263944,Dragon Ball Z: Battle of Gods,7 wins & 4 nominations.,7,4,0,0,0,0,0,0,0,0
tt2265398,Drinking Buddies,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2267368,Joshua Tree,2 wins & 1 nomination.,2,1,0,0,0,0,0,0,0,0
tt2267998,Gone Girl,Nominated for 1 Oscar. Another 64 wins & 169 nominations.,64,170,0,0,0,0,0,1,0,0
tt2268458,These Final Hours,3 wins & 7 nominations.,3,7,0,0,0,0,0,0,0,0
tt2274208,Revolution,1 win.,1,0,0,0,0,0,0,0,0,0
tt2275451,Cuéntame un cuento,2 wins.,2,0,0,0,0,0,0,0,0,0
tt2278388,The Grand Budapest Hotel,Won 4 Oscars. Another 122 wins & 213 nominations.,126,213,4,0,0,0,0,0,0,0
tt2281328,The Coin,1 win.,1,0,0,0,0,0,0,0,0,0
tt2281587,Muppets Most Wanted,3 wins & 11 nominations.,3,11,0,0,0,0,0,0,0,0
tt2287170,Man from Reno,3 wins & 4 nominations.,3,4,0,0,0,0,0,0,0,0
tt2288064,Witches of East End,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2290567,Once Upon a Time in Shanghai,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2292959,The Canyons,2 wins & 2 nominations.,2,2,0,0,0,0,0,0,0,0
tt2294629,Frozen,Won 2 Oscars. Another 72 wins & 57 nominations.,74,57,2,0,0,0,0,0,0,0
tt2295672,Bread and Butter,3 wins & 5 nominations.,3,5,0,0,0,0,0,0,0,0
tt2296682,Dracula,3 nominations.,0,3,0,0,0,0,0,0,0,0
tt2298384,Love Is in the Air,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2310332,The Hobbit: The Battle of the Five Armies,Nominated for 1 Oscar. Another 6 wins & 45 nominations.,6,46,0,0,0,0,0,1,0,0
tt2315896,Eve of Destruction,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2316801,Beauty and the Beast,1 win & 3 nominations.,1,3,0,0,0,0,0,0,0,0
tt2317102,De Wederopstanding van een Klootzak,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt2324384,The Notebook,5 wins & 2 nominations.,5,2,0,0,0,0,0,0,0,0
tt2329077,Beware the Batman,11 nominations.,0,11,0,0,0,0,0,0,0,0
tt2333784,The Expendables 3,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2337458,Chocolat,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2339741,The Woman in Black 2: Angel of Death,1 nomination.,0,1,0,0,0,0,0,0,0,0
tt2341644,The Well,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2342652,Getting On,Nominated for 1 Primetime Emmy. Another 1 win & 5 nominations.,1,6,0,0,0,0,1,0,0,0
tt2343707,Rölli ja kultainen avain,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2345481,Being Mary Jane,7 wins & 18 nominations.,7,18,0,0,0,0,0,0,0,0
tt2345613,Leprechaun: Origins,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2357291,Rio 2,1 win & 19 nominations.,1,19,0,0,0,0,0,0,0,0
tt2357377,The Berlin File,2 wins & 5 nominations.,2,5,0,0,0,0,0,0,0,0
tt2357461,Honey,23 wins & 27 nominations.,23,27,0,0,0,0,0,0,0,0
tt2357770,All the Wilderness,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2360390,2 Francs; 40 Pesetas,2 nominations.,0,2,0,0,0,0,0,0,0,0
tt2364582,Agents of S.H.I.E.L.D.,Nominated for 2 Primetime Emmys. Another 2 wins & 21 nominations.,2,23,0,0,0,0,2,0,0,0
tt2365946,Bitten,1 win & 4 nominations.,1,4,0,0,0,0,0,0,0,0
tt2369135,Need for Speed,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2369914,The River,1 win & 1 nomination.,1,1,0,0,0,0,0,0,0,0
tt2372162,Orange Is the New Black,Nominated for 6 Golden Globes. Another 43 wins & 92 nominations.,43,98,0,0,0,0,0,0,6,0
tt2374744,The Next Step,3 wins & 7 nominations.,3,7,0,0,0,0,0,0,0,0
tt2375278,BFFs,4 wins & 3 nominations.,4,3,0,0,0,0,0,0,0,0
tt2375473,Run,2 wins & 7 nominations.,2,7,0,0,0,0,0,0,0,0
tt2375692,Black Sails,Won 3 Primetime Emmys. Another 2 wins & 17 nominations.,5,17,0,3,0,0,0,0,0,0
tt2377322,Deliver Us from Evil,2 nominations.,0,2,0,0,0,0,0,0,0,0
