WORD,RANK,FREQUENCY,LOG(RANK*FREQUENCY),LOG(TOTAL)
sarcastically,9000,1,9.104979856318357,12.394351422798255
backward,9001,1,9.105090961257085,12.394351422798255
correctness,9002,1,9.105202053852878,12.394351422798255
"woodhouse--""indeed",9003,1,9.105313134108476,12.394351422798255
treasuring,9004,1,9.105424202026622,12.394351422798255
captivate,9005,1,9.105535257610056,12.394351422798255
christmas--though,9006,1,9.105646300861517,12.394351422798255
slept,9007,1,9.105757331783742,12.394351422798255
clever!--could,9008,1,9.105868350379472,12.394351422798255
frames,9009,1,9.10597935665144,12.394351422798255
slam,9010,1,9.106090350602384,12.394351422798255
band,9011,1,9.106201332235038,12.394351422798255
shameful.--of,9012,1,9.106312301552135,12.394351422798255
educate,9013,1,9.10642325855641,12.394351422798255
am.--you,9014,1,9.106534203250593,12.394351422798255
night;--let,9015,1,9.106645135637418,12.394351422798255
loudness,9016,1,9.106756055719613,12.394351422798255
bye--i,9017,1,9.106866963499908,12.394351422798255
weekly,9018,1,9.106977858981029,12.394351422798255
dispensation,9019,1,9.107088742165708,12.394351422798255
other!--stop,9020,1,9.10719961305667,12.394351422798255
matter.--ha,9021,1,9.107310471656639,12.394351422798255
important--and,9022,1,9.107421317968342,12.394351422798255
attorney,9023,1,9.107532151994501,12.394351422798255
weston--it,9024,1,9.10764297373784,12.394351422798255
duplicity,9025,1,9.107753783201082,12.394351422798255
spine,9026,1,9.107864580386947,12.394351422798255
must--yes,9027,1,9.107975365298154,12.394351422798255
fire-place,9028,1,9.108086137937427,12.394351422798255
prevalence,9029,1,9.10819689830748,12.394351422798255
industry,9030,1,9.108307646411031,12.394351422798255
ideas--her,9031,1,9.108418382250798,12.394351422798255
other.--the,9032,1,9.108529105829499,12.394351422798255
idea--and,9033,1,9.108639817149843,12.394351422798255
"wit""--but",9034,1,9.108750516214549,12.394351422798255
captures,9035,1,9.10886120302633,12.394351422798255
excites,9036,1,9.108971877587894,12.394351422798255
seating,9037,1,9.109082539901955,12.394351422798255
"children,--just",9038,1,9.109193189971226,12.394351422798255
sighings,9039,1,9.109303827798412,12.394351422798255
murmured,9040,1,9.109414453386222,12.394351422798255
him.--i,9041,1,9.109525066737367,12.394351422798255
him?--am,9042,1,9.109635667854551,12.394351422798255
attacks,9043,1,9.10974625674048,12.394351422798255
superiorities,9044,1,9.10985683339786,12.394351422798255
obtrusiveness,9045,1,9.109967397829395,12.394351422798255
he?--three,9046,1,9.11007795003779,12.394351422798255
nod,9047,1,9.110188490025742,12.394351422798255
quits,9048,1,9.110299017795956,12.394351422798255
heat--he,9049,1,9.110409533351133,12.394351422798255
yes--a,9050,1,9.110520036693972,12.394351422798255
testimony,9051,1,9.11063052782717,12.394351422798255
once?--how,9052,1,9.110741006753427,12.394351422798255
pork--jane,9053,1,9.11085147347544,12.394351422798255
two-and-twenty,9054,1,9.110961927995904,12.394351422798255
fitting,9055,1,9.111072370317514,12.394351422798255
gardeners,9056,1,9.111182800442965,12.394351422798255
bustles,9057,1,9.111293218374948,12.394351422798255
fidgeting,9058,1,9.111403624116159,12.394351422798255
true.--i,9059,1,9.111514017669288,12.394351422798255
rates,9060,1,9.111624399037025,12.394351422798255
notice--it,9061,1,9.11173476822206,12.394351422798255
clamour,9062,1,9.111845125227083,12.394351422798255
falter,9063,1,9.111955470054781,12.394351422798255
combine,9064,1,9.112065802707843,12.394351422798255
pudding,9065,1,9.112176123188952,12.394351422798255
diminished,9066,1,9.112286431500795,12.394351422798255
impetuosity,9067,1,9.112396727646056,12.394351422798255
acquainted--they,9068,1,9.11250701162742,12.394351422798255
eye.--immediately,9069,1,9.112617283447568,12.394351422798255
palatable,9070,1,9.112727543109182,12.394351422798255
hours--mrs,9071,1,9.112837790614945,12.394351422798255
him.--the,9072,1,9.112948025967533,12.394351422798255
retarding,9073,1,9.11305824916963,12.394351422798255
idly,9074,1,9.113168460223909,12.394351422798255
vacation,9075,1,9.113278659133051,12.394351422798255
surprized.--mr,9076,1,9.113388845899733,12.394351422798255
regiment,9077,1,9.113499020526627,12.394351422798255
rut,9078,1,9.113609183016411,12.394351422798255
changeable,9079,1,9.113719333371757,12.394351422798255
self-examination,9080,1,9.11382947159534,12.394351422798255
"significantly--""there",9081,1,9.113939597689829,12.394351422798255
scoundrel,9082,1,9.114049711657897,12.394351422798255
pulling,9083,1,9.114159813502214,12.394351422798255
recited,9084,1,9.114269903225448,12.394351422798255
undeviating,9085,1,9.114379980830272,12.394351422798255
select,9086,1,9.114490046319348,12.394351422798255
twelve-month,9087,1,9.114600099695346,12.394351422798255
harsh,9088,1,9.114710140960932,12.394351422798255
doubled,9089,1,9.11482017011877,12.394351422798255
commands,9090,1,9.114930187171524,12.394351422798255
moment.--my,9091,1,9.115040192121858,12.394351422798255
housekeeper's,9092,1,9.115150184972434,12.394351422798255
self-amusement,9093,1,9.115260165725912,12.394351422798255
richard's,9094,1,9.115370134384955,12.394351422798255
hated,9095,1,9.115480090952223,12.394351422798255
reign,9096,1,9.115590035430372,12.394351422798255
woods,9097,1,9.115699967822062,12.394351422798255
sundays,9098,1,9.115809888129949,12.394351422798255
push,9099,1,9.11591979635669,12.394351422798255
soup,9100,1,9.116029692504942,12.394351422798255
wound.--your,9101,1,9.116139576577355,12.394351422798255
affable,9102,1,9.116249448576587,12.394351422798255
spruce,9103,1,9.116359308505288,12.394351422798255
you?--here,9104,1,9.116469156366112,12.394351422798255
declarations,9105,1,9.116578992161708,12.394351422798255
"said--""but",9106,1,9.116688815894728,12.394351422798255
superior!--and,9107,1,9.11679862756782,12.394351422798255
hoping--fearing--adoring--ready,9108,1,9.11690842718363,12.394351422798255
candid,9109,1,9.11701821474481,12.394351422798255
agent,9110,1,9.117127990254003,12.394351422798255
presuming,9111,1,9.117237753713859,12.394351422798255
you--(nodding,9112,1,9.117347505127018,12.394351422798255
treading,9113,1,9.117457244496126,12.394351422798255
woodhouse--i,9114,1,9.117566971823829,12.394351422798255
eyed,9115,1,9.117676687112763,12.394351422798255
wonder!--but,9116,1,9.117786390365575,12.394351422798255
governor,9117,1,9.117896081584902,12.394351422798255
sorry--and,9118,1,9.118005760773388,12.394351422798255
described--it,9119,1,9.118115427933665,12.394351422798255
frank;--it,9120,1,9.118225083068378,12.394351422798255
pleased!--she,9121,1,9.118334726180159,12.394351422798255
seconds--and,9122,1,9.118444357271645,12.394351422798255
table.--mrs,9123,1,9.118553976345474,12.394351422798255
disguise,9124,1,9.11866358340428,12.394351422798255
affluent,9125,1,9.118773178450692,12.394351422798255
it--certainly,9126,1,9.118882761487347,12.394351422798255
unimpaired,9127,1,9.118992332516877,12.394351422798255
smith--i,9128,1,9.119101891541911,12.394351422798255
grass,9129,1,9.119211438565081,12.394351422798255
dances.--emma,9130,1,9.119320973589014,12.394351422798255
farthing,9131,1,9.11943049661634,12.394351422798255
crosses,9132,1,9.119540007649686,12.394351422798255
behind!--most,9133,1,9.11964950669168,12.394351422798255
trifling.--and,9134,1,9.119758993744945,12.394351422798255
farm-house,9135,1,9.119868468812108,12.394351422798255
old--how,9136,1,9.119977931895791,12.394351422798255
victims,9137,1,9.120087382998621,12.394351422798255
tedious,9138,1,9.120196822123217,12.394351422798255
pointedly--and,9139,1,9.120306249272202,12.394351422798255
surveyor,9140,1,9.120415664448196,12.394351422798255
boastful,9141,1,9.12052506765382,12.394351422798255
discordancies,9142,1,9.12063445889169,12.394351422798255
avenues,9143,1,9.120743838164426,12.394351422798255
love--more,9144,1,9.120853205474647,12.394351422798255
inhumanity,9145,1,9.120962560824966,12.394351422798255
room--miss,9146,1,9.121071904218,12.394351422798255
picture!--but,9147,1,9.121181235656364,12.394351422798255
you!--so,9148,1,9.121290555142672,12.394351422798255
no--pray,9149,1,9.121399862679535,12.394351422798255
accommodating,9150,1,9.121509158269568,12.394351422798255
hardy,9151,1,9.121618441915379,12.394351422798255
mysteriously,9152,1,9.12172771361958,12.394351422798255
precedes,9153,1,9.121836973384779,12.394351422798255
knightley!--can,9154,1,9.121946221213587,12.394351422798255
sang;--and,9155,1,9.122055457108612,12.394351422798255
consultation.--mr,9156,1,9.122164681072457,12.394351422798255
begging,9157,1,9.122273893107732,12.394351422798255
hasten,9158,1,9.12238309321704,12.394351422798255
bruise,9159,1,9.122492281402987,12.394351422798255
twenty-one,9160,1,9.122601457668177,12.394351422798255
covert,9161,1,9.122710622015209,12.394351422798255
unmentioned,9162,1,9.122819774446688,12.394351422798255
captivated,9163,1,9.122928914965213,12.394351422798255
lansdown,9164,1,9.123038043573386,12.394351422798255
relapsing,9165,1,9.123147160273806,12.394351422798255
swear,9166,1,9.123256265069069,12.394351422798255
began--stopping,9167,1,9.123365357961776,12.394351422798255
his.--it,9168,1,9.12347443895452,12.394351422798255
yesterday.--harriet,9169,1,9.1235835080499,12.394351422798255
pertinacity,9170,1,9.123692565250511,12.394351422798255
obliging.--is,9171,1,9.123801610558944,12.394351422798255
surprize--a,9172,1,9.123910643977796,12.394351422798255
unfinished,9173,1,9.124019665509655,12.394351422798255
irksomeness,9174,1,9.124128675157117,12.394351422798255
lead.--i,9175,1,9.12423767292277,12.394351422798255
superior--to,9176,1,9.124346658809207,12.394351422798255
recovered?--do,9177,1,9.124455632819013,12.394351422798255
staircase--you,9178,1,9.124564594954778,12.394351422798255
circle--but,9179,1,9.12467354521909,12.394351422798255
plods,9180,1,9.124782483614537,12.394351422798255
impending,9181,1,9.1248914101437,12.394351422798255
portionless,9182,1,9.125000324809168,12.394351422798255
louise,9183,1,9.125109227613523,12.394351422798255
and--were,9184,1,9.125218118559348,12.394351422798255
schemed,9185,1,9.125326997649227,12.394351422798255
sufferable,9186,1,9.12543586488574,12.394351422798255
gentlemen's,9187,1,9.125544720271467,12.394351422798255
account--we,9188,1,9.125653563808989,12.394351422798255
ill-judging,9189,1,9.125762395500885,12.394351422798255
plain--but,9190,1,9.125871215349733,12.394351422798255
printshop,9191,1,9.12598002335811,12.394351422798255
gallantry;--it,9192,1,9.126088819528592,12.394351422798255
neighbours.--he,9193,1,9.126197603863755,12.394351422798255
token,9194,1,9.126306376366173,12.394351422798255
dissipate,9195,1,9.126415137038421,12.394351422798255
william's,9196,1,9.126523885883072,12.394351422798255
unmodernized,9197,1,9.126632622902697,12.394351422798255
interposition,9198,1,9.12674134809987,12.394351422798255
arises,9199,1,9.126850061477157,12.394351422798255
"observation.--""his",9200,1,9.126958763037132,12.394351422798255
legible,9201,1,9.127067452782361,12.394351422798255
nervousness,9202,1,9.127176130715414,12.394351422798255
dancers,9203,1,9.127284796838858,12.394351422798255
slender,9204,1,9.127393451155257,12.394351422798255
mortals.--frank,9205,1,9.127502093667179,12.394351422798255
recollect?--harriet,9206,1,9.127610724377186,12.394351422798255
self-will,9207,1,9.127719343287845,12.394351422798255
wheres,9208,1,9.127827950401718,12.394351422798255
natural:--and,9209,1,9.127936545721367,12.394351422798255
paced,9210,1,9.128045129249353,12.394351422798255
dialogues,9211,1,9.128153700988236,12.394351422798255
"you,""--said",9212,1,9.128262260940575,12.394351422798255
burying,9213,1,9.128370809108931,12.394351422798255
hindrance,9214,1,9.128479345495862,12.394351422798255
abundant,9215,1,9.128587870103924,12.394351422798255
leniently,9216,1,9.128696382935672,12.394351422798255
precautions,9217,1,9.128804883993665,12.394351422798255
fills,9218,1,9.128913373280454,12.394351422798255
recordable,9219,1,9.129021850798594,12.394351422798255
narrower,9220,1,9.12913031655064,12.394351422798255
literature,9221,1,9.129238770539141,12.394351422798255
gesture,9222,1,9.129347212766652,12.394351422798255
me.--`oh,9223,1,9.129455643235719,12.394351422798255
resembling,9224,1,9.129564061948894,12.394351422798255
circumstances--feelings,9225,1,9.129672468908728,12.394351422798255
flowed,9226,1,9.129780864117766,12.394351422798255
coachmen,9227,1,9.129889247578555,12.394351422798255
trees;--and,9228,1,9.129997619293645,12.394351422798255
me!--what,9229,1,9.130105979265577,12.394351422798255
bashfulness,9230,1,9.130214327496898,12.394351422798255
waggons,9231,1,9.130322663990151,12.394351422798255
altogether--i,9232,1,9.13043098874788,12.394351422798255
muffin-men,9233,1,9.130539301772627,12.394351422798255
hartfield!--no,9234,1,9.130647603066935,12.394351422798255
two--compared,9235,1,9.13075589263334,12.394351422798255
addresses--and,9236,1,9.130864170474386,12.394351422798255
d'almane,9237,1,9.13097243659261,12.394351422798255
adieu,9238,1,9.13108069099055,12.394351422798255
forgave,9239,1,9.131188933670746,12.394351422798255
encourager,9240,1,9.131297164635729,12.394351422798255
journey;--only,9241,1,9.13140538388804,12.394351422798255
tunbridge-ware,9242,1,9.131513591430211,12.394351422798255
significantly,9243,1,9.131621787264777,12.394351422798255
cluster,9244,1,9.131729971394272,12.394351422798255
passage--were,9245,1,9.131838143821225,12.394351422798255
suspended,9246,1,9.13194630454817,12.394351422798255
avoidance,9247,1,9.132054453577638,12.394351422798255
would-be,9248,1,9.13216259091216,12.394351422798255
discontented,9249,1,9.13227071655426,12.394351422798255
it--there,9250,1,9.132378830506472,12.394351422798255
inflamed,9251,1,9.132486932771318,12.394351422798255
farther?--should,9252,1,9.13259502335133,12.394351422798255
fricassee,9253,1,9.13270310224903,12.394351422798255
neatly,9254,1,9.132811169466946,12.394351422798255
delight.--emma's,9255,1,9.132919225007598,12.394351422798255
use!--nobody,9256,1,9.133027268873512,12.394351422798255
it_.--this,9257,1,9.133135301067211,12.394351422798255
ditch,9258,1,9.133243321591216,12.394351422798255
rapturous,9259,1,9.133351330448047,12.394351422798255
one--that,9260,1,9.133459327640225,12.394351422798255
unfortunately--in,9261,1,9.13356731317027,12.394351422798255
office-door,9262,1,9.133675287040697,12.394351422798255
quaint,9263,1,9.133783249254028,12.394351422798255
fortune.--her,9264,1,9.133891199812776,12.394351422798255
fancy-work,9265,1,9.13399913871946,12.394351422798255
fine-looking,9266,1,9.134107065976593,12.394351422798255
vagaries,9267,1,9.134214981586691,12.394351422798255
know--but,9268,1,9.134322885552267,12.394351422798255
applicant,9269,1,9.134430777875833,12.394351422798255
follies,9270,1,9.1345386585599,12.394351422798255
tie,9271,1,9.134646527606982,12.394351422798255
conversant,9272,1,9.134754385019587,12.394351422798255
devoured,9273,1,9.134862230800225,12.394351422798255
finessing,9274,1,9.134970064951407,12.394351422798255
bewildering,9275,1,9.135077887475635,12.394351422798255
inherits,9276,1,9.135185698375423,12.394351422798255
condemning,9277,1,9.135293497653272,12.394351422798255
god-daughter,9278,1,9.135401285311689,12.394351422798255
testimonies,9279,1,9.13550906135318,12.394351422798255
values,9280,1,9.135616825780247,12.394351422798255
lady-like,9281,1,9.135724578595394,12.394351422798255
talk--and,9282,1,9.135832319801121,12.394351422798255
ever--mrs,9283,1,9.135940049399933,12.394351422798255
hollow,9284,1,9.136047767394327,12.394351422798255
meditations,9285,1,9.136155473786806,12.394351422798255
"children--""how",9286,1,9.136263168579868,12.394351422798255
d'ostalis,9287,1,9.13637085177601,12.394351422798255
exploring!--these,9288,1,9.136478523377727,12.394351422798255
creature's,9289,1,9.136586183387521,12.394351422798255
quietness,9290,1,9.136693831807884,12.394351422798255
medals,9291,1,9.136801468641313,12.394351422798255
job;'--for,9292,1,9.1369090938903,12.394351422798255
head-teacher,9293,1,9.13701670755734,12.394351422798255
chaperon,9294,1,9.137124309644923,12.394351422798255
evening.--do,9295,1,9.137231900155545,12.394351422798255
it--mr,9296,1,9.137339479091693,12.394351422798255
tenacious,9297,1,9.137447046455858,12.394351422798255
vowed,9298,1,9.13755460225053,12.394351422798255
inexperience,9299,1,9.137662146478197,12.394351422798255
familiarise,9300,1,9.137769679141348,12.394351422798255
bordering,9301,1,9.137877200242468,12.394351422798255
herself.--but,9302,1,9.137984709784043,12.394351422798255
plain:--but,9303,1,9.138092207768558,12.394351422798255
he--is,9304,1,9.1381996941985,12.394351422798255
newest,9305,1,9.13830716907635,12.394351422798255
weaker,9306,1,9.138414632404594,12.394351422798255
caution.--i,9307,1,9.13852208418571,12.394351422798255
reason.--fortunate,9308,1,9.138629524422182,12.394351422798255
incidental,9309,1,9.13873695311649,12.394351422798255
rude--but,9310,1,9.138844370271112,12.394351422798255
feet?--it,9311,1,9.138951775888529,12.394351422798255
it;--if,9312,1,9.139059169971219,12.394351422798255
joyous-talking,9313,1,9.139166552521658,12.394351422798255
mediterranean,9314,1,9.139273923542323,12.394351422798255
times--but,9315,1,9.13938128303569,12.394351422798255
fluctuations,9316,1,9.139488631004232,12.394351422798255
occasion--to,9317,1,9.139595967450425,12.394351422798255
excesses,9318,1,9.139703292376742,12.394351422798255
enforce,9319,1,9.139810605785655,12.394351422798255
gad,9320,1,9.139917907679637,12.394351422798255
ill-fame,9321,1,9.140025198061156,12.394351422798255
diffuse,9322,1,9.140132476932687,12.394351422798255
sweeping,9323,1,9.140239744296693,12.394351422798255
prodigies,9324,1,9.140347000155648,12.394351422798255
rev,9325,1,9.140454244512016,12.394351422798255
deedily,9326,1,9.140561477368266,12.394351422798255
place.--emma,9327,1,9.140668698726863,12.394351422798255
17,9328,1,9.140775908590273,12.394351422798255
frequenting,9329,1,9.140883106960962,12.394351422798255
shrubbery--in,9330,1,9.140990293841389,12.394351422798255
least.--poor,9331,1,9.141097469234023,12.394351422798255
deceptions,9332,1,9.14120463314132,12.394351422798255
rents,9333,1,9.141311785565748,12.394351422798255
indelicate,9334,1,9.141418926509761,12.394351422798255
passionately,9335,1,9.141526055975824,12.394351422798255
night!--however,9336,1,9.141633173966392,12.394351422798255
contingencies,9337,1,9.141740280483926,12.394351422798255
acquisition,9338,1,9.141847375530883,12.394351422798255
kind.--the,9339,1,9.141954459109717,12.394351422798255
wool,9340,1,9.142061531222888,12.394351422798255
images,9341,1,9.14216859187285,12.394351422798255
plan.--john,9342,1,9.142275641062053,12.394351422798255
weakly,9343,1,9.142382678792956,12.394351422798255
courting,9344,1,9.142489705068009,12.394351422798255
sameness,9345,1,9.142596719889664,12.394351422798255
dissuaded,9346,1,9.142703723260372,12.394351422798255
card-racks,9347,1,9.142810715182584,12.394351422798255
smallness,9348,1,9.142917695658749,12.394351422798255
simple-minded,9349,1,9.143024664691316,12.394351422798255
"that_,""--said",9350,1,9.143131622282732,12.394351422798255
celibacy,9351,1,9.143238568435446,12.394351422798255
unprosperous,9352,1,9.143345503151904,12.394351422798255
applicants.'--bad,9353,1,9.143452426434552,12.394351422798255
fainter,9354,1,9.143559338285831,12.394351422798255
compassion--and,9355,1,9.14366623870819,12.394351422798255
pales,9356,1,9.143773127704069,12.394351422798255
pleasant.--did,9357,1,9.143880005275912,12.394351422798255
her--quickness,9358,1,9.143986871426161,12.394351422798255
woody,9359,1,9.144093726157257,12.394351422798255
weakness--but,9360,1,9.144200569471638,12.394351422798255
imaged,9361,1,9.144307401371744,12.394351422798255
business--that,9362,1,9.144414221860016,12.394351422798255
lock,9363,1,9.14452103093889,12.394351422798255
cliff,9364,1,9.144627828610801,12.394351422798255
cogitation,9365,1,9.144734614878189,12.394351422798255
delighted!--for,9366,1,9.144841389743487,12.394351422798255
york,9367,1,9.14494815320913,12.394351422798255
odd!--i,9368,1,9.145054905277552,12.394351422798255
component,9369,1,9.145161645951188,12.394351422798255
young--he,9370,1,9.145268375232467,12.394351422798255
renewed--very,9371,1,9.145375093123823,12.394351422798255
handsome--too,9372,1,9.145481799627687,12.394351422798255
preparation!--you,9373,1,9.145588494746486,12.394351422798255
collects,9374,1,9.14569517848265,12.394351422798255
thoughtful--and,9375,1,9.14580185083861,12.394351422798255
debates,9376,1,9.145908511816794,12.394351422798255
offspring,9377,1,9.146015161419625,12.394351422798255
cheerlessness,9378,1,9.146121799649531,12.394351422798255
knee,9379,1,9.146228426508939,12.394351422798255
yearly,9380,1,9.14633504200027,12.394351422798255
giver,9381,1,9.14644164612595,12.394351422798255
century,9382,1,9.146548238888403,12.394351422798255
"information?""--""at",9383,1,9.146654820290049,12.394351422798255
fluently,9384,1,9.146761390333312,12.394351422798255
does.--fine,9385,1,9.14686794902061,12.394351422798255
paused.--she,9386,1,9.146974496354362,12.394351422798255
partner;--the,9387,1,9.147081032336992,12.394351422798255
knightley;--and,9388,1,9.147187556970914,12.394351422798255
reconciliation.--he,9389,1,9.147294070258548,12.394351422798255
doth,9390,1,9.147400572202308,12.394351422798255
himself.--harriet,9391,1,9.147507062804614,12.394351422798255
figuratively,9392,1,9.147613542067878,12.394351422798255
tawny,9393,1,9.147720009994515,12.394351422798255
day;--even,9394,1,9.14782646658694,12.394351422798255
accrue,9395,1,9.147932911847565,12.394351422798255
"you?""--said",9396,1,9.148039345778804,12.394351422798255
father--mr,9397,1,9.148145768383065,12.394351422798255
"son;--""but",9398,1,9.14825217966276,12.394351422798255
feeling--there,9399,1,9.148358579620302,12.394351422798255
bridge,9400,1,9.148464968258095,12.394351422798255
unfastidious,9401,1,9.148571345578551,12.394351422798255
now--it,9402,1,9.148677711584076,12.394351422798255
favourable.--instead,9403,1,9.148784066277077,12.394351422798255
"her.--""mrs",9404,1,9.14889040965996,12.394351422798255
slope,9405,1,9.14899674173513,12.394351422798255
endanger,9406,1,9.149103062504993,12.394351422798255
weathered,9407,1,9.149209371971951,12.394351422798255
desperate.--she,9408,1,9.149315670138408,12.394351422798255
known.--we,9409,1,9.149421957006766,12.394351422798255
fortune.'--those,9410,1,9.149528232579426,12.394351422798255
tupman,9411,1,9.149634496858788,12.394351422798255
also.--frank,9412,1,9.149740749847252,12.394351422798255
dependencies,9413,1,9.14984699154722,12.394351422798255
blocked,9414,1,9.149953221961088,12.394351422798255
ungrateful!--what,9415,1,9.150059441091253,12.394351422798255
you.--this,9416,1,9.150165648940114,12.394351422798255
a'n't,9417,1,9.150271845510064,12.394351422798255
lectured,9418,1,9.1503780308035,12.394351422798255
vanities.--no,9419,1,9.150484204822817,12.394351422798255
pleasure-grounds,9420,1,9.150590367570409,12.394351422798255
lime-walk,9421,1,9.150696519048667,12.394351422798255
impossibility!--you,9422,1,9.150802659259986,12.394351422798255
thanks--`there,9423,1,9.150908788206756,12.394351422798255
knightley!--there,9424,1,9.151014905891367,12.394351422798255
glances.--the,9425,1,9.151121012316212,12.394351422798255
head-aches,9426,1,9.151227107483676,12.394351422798255
adequate,9427,1,9.15133319139615,12.394351422798255
anecdote,9428,1,9.151439264056021,12.394351422798255
sinned,9429,1,9.151545325465678,12.394351422798255
shrinking,9430,1,9.151651375627504,12.394351422798255
ascending.--she,9431,1,9.151757414543885,12.394351422798255
grudged,9432,1,9.151863442217207,12.394351422798255
proprietors,9433,1,9.151969458649853,12.394351422798255
shapeless,9434,1,9.152075463844207,12.394351422798255
attempt--i,9435,1,9.152181457802651,12.394351422798255
affixed,9436,1,9.152287440527566,12.394351422798255
referring,9437,1,9.152393412021333,12.394351422798255
more;--and,9438,1,9.152499372286332,12.394351422798255
sneers,9439,1,9.152605321324945,12.394351422798255
"answered--""my",9440,1,9.152711259139547,12.394351422798255
rouge,9441,1,9.152817185732516,12.394351422798255
begin.--she,9442,1,9.152923101106232,12.394351422798255
lieu,9443,1,9.15302900526307,12.394351422798255
be--and,9444,1,9.153134898205403,12.394351422798255
politeness.--oh,9445,1,9.15324077993561,12.394351422798255
teaches,9446,1,9.153346650456063,12.394351422798255
reduction,9447,1,9.153452509769135,12.394351422798255
permit,9448,1,9.153558357877198,12.394351422798255
orchards,9449,1,9.153664194782626,12.394351422798255
circulate,9450,1,9.153770020487789,12.394351422798255
gang,9451,1,9.153875834995056,12.394351422798255
accents,9452,1,9.1539816383068,12.394351422798255
larkins's,9453,1,9.154087430425385,12.394351422798255
risking,9454,1,9.154193211353181,12.394351422798255
blighted,9455,1,9.154298981092557,12.394351422798255
wins,9456,1,9.15440473964588,12.394351422798255
counties,9457,1,9.154510487015513,12.394351422798255
certainly--very,9458,1,9.15461622320382,12.394351422798255
bleak,9459,1,9.15472194821317,12.394351422798255
tunbridge,9460,1,9.154827662045925,12.394351422798255
presently--her,9461,1,9.154933364704444,12.394351422798255
gown?--how,9462,1,9.155039056191093,12.394351422798255
unequivocally,9463,1,9.155144736508232,12.394351422798255
barnes,9464,1,9.155250405658222,12.394351422798255
calculates,9465,1,9.155356063643422,12.394351422798255
hurting,9466,1,9.155461710466193,12.394351422798255
ill-looking,9467,1,9.15556734612889,12.394351422798255
murmur,9468,1,9.155672970633875,12.394351422798255
stable-yard,9469,1,9.1557785839835,12.394351422798255
smith!--what,9470,1,9.155884186180124,12.394351422798255
blossoms,9471,1,9.155989777226102,12.394351422798255
nervously,9472,1,9.156095357123787,12.394351422798255
distracting,9473,1,9.156200925875535,12.394351422798255
endangering,9474,1,9.156306483483696,12.394351422798255
adair,9475,1,9.156412029950626,12.394351422798255
lined,9476,1,9.156517565278676,12.394351422798255
unalterable,9477,1,9.156623089470195,12.394351422798255
woman--here,9478,1,9.156728602527533,12.394351422798255
"ways,--but",9479,1,9.156834104453042,12.394351422798255
day--but,9480,1,9.156939595249067,12.394351422798255
significance,9481,1,9.15704507491796,12.394351422798255
eatable--hautboys,9482,1,9.157150543462064,12.394351422798255
in--what,9483,1,9.157256000883727,12.394351422798255
story.--robert,9484,1,9.157361447185297,12.394351422798255
woodhouse-ing,9485,1,9.157466882369114,12.394351422798255
courageous,9486,1,9.157572306437528,12.394351422798255
sack,9487,1,9.157677719392877,12.394351422798255
self-contentment,9488,1,9.157783121237507,12.394351422798255
interior,9489,1,9.15788851197376,12.394351422798255
pin,9490,1,9.157993891603974,12.394351422798255
unsolicitous,9491,1,9.158099260130491,12.394351422798255
suffering;--she,9492,1,9.158204617555654,12.394351422798255
moment--_his,9493,1,9.158309963881798,12.394351422798255
eye--and,9494,1,9.158415299111264,12.394351422798255
vaunted,9495,1,9.158520623246385,12.394351422798255
headaches,9496,1,9.158625936289503,12.394351422798255
strenuously,9497,1,9.158731238242952,12.394351422798255
thought--especially,9498,1,9.158836529109067,12.394351422798255
patronize,9499,1,9.158941808890182,12.394351422798255
sheriff,9500,1,9.159047077588632,12.394351422798255
suppositions,9501,1,9.15915233520675,12.394351422798255
residents,9502,1,9.159257581746866,12.394351422798255
approver,9503,1,9.159362817211315,12.394351422798255
"with,--`oh",9504,1,9.159468041602427,12.394351422798255
fund,9505,1,9.15957325492253,12.394351422798255
good--but,9506,1,9.159678457173955,12.394351422798255
restorative,9507,1,9.15978364835903,12.394351422798255
clink,9508,1,9.159888828480085,12.394351422798255
gratified.--they,9509,1,9.159993997539445,12.394351422798255
churchill.--i,9510,1,9.160099155539436,12.394351422798255
disappearing,9511,1,9.160204302482386,12.394351422798255
hold--and,9512,1,9.160309438370618,12.394351422798255
failures,9513,1,9.160414563206457,12.394351422798255
deviated,9514,1,9.160519676992227,12.394351422798255
hunt,9515,1,9.16062477973025,12.394351422798255
sin,9516,1,9.160729871422848,12.394351422798255
retrospections,9517,1,9.160834952072344,12.394351422798255
equipped,9518,1,9.160940021681055,12.394351422798255
last--my,9519,1,9.161045080251306,12.394351422798255
robust,9520,1,9.161150127785412,12.394351422798255
blossom,9521,1,9.161255164285691,12.394351422798255
enduring,9522,1,9.161360189754465,12.394351422798255
yes--she,9523,1,9.161465204194046,12.394351422798255
it;--afterwards,9524,1,9.161570207606754,12.394351422798255
re-urged--she,9525,1,9.161675199994901,12.394351422798255
treble,9526,1,9.161780181360806,12.394351422798255
fifty-four,9527,1,9.161885151706779,12.394351422798255
misconception,9528,1,9.161990111035136,12.394351422798255
smiling--so,9529,1,9.162095059348188,12.394351422798255
blains,9530,1,9.162199996648248,12.394351422798255
more;--they,9531,1,9.162304922937626,12.394351422798255
sorts.--delightful,9532,1,9.162409838218633,12.394351422798255
childhood,9533,1,9.162514742493578,12.394351422798255
wells,9534,1,9.162619635764772,12.394351422798255
news--and,9535,1,9.16272451803452,12.394351422798255
lectures,9536,1,9.16282938930513,12.394351422798255
